मीडिया के झांसे में आकर राहुल गांधी की राजनीति से प्रभावित हो जाना दुर्भाग्‍यपूर्ण है. ,neg
"रजा  मुराद  ,  विद्या  सिन्हा  ,  अमिता  नागिया  जैसे  मंझे  हुए  कलाकारों  के  बावजूद  फिल्म  में  कोई  भी  प्रभावित  नहीं  कर  पाता. यही  वजह  है  शुक्रवार  को  इक्का  दुक्का  थिएटरों  पर  प्रदर्शित  हुई  फिल्म  देखने  पहुंचे  दर्शक  उंगलियों  पर  गिने  जा  सकते  थे. ",neg
 फिल्म  के  साथ  तीन  संगीतकारों  का  नाम  जुड़ा  होने  के  बावजूद  फिल्म  में  ऐसा  कोई  गाना  नहीं  जो  म्यूजिक  लवर्स  की  जुबां  पर  चढ़ने  का  दम  रखता  हो.,neg
" यंग डायरेक्टर विजय लालवानी ने भले ही अपने काम को बखूबी अंजाम देने की कोशिश की , लेकिन वहीं अपने खास दोस्त फरहान को स्क्रीन पर ज्यादा से ज्यादा फुटेज देने के चक्कर में वह खुद ही भटक गए. ",neg
"दोनों को अलग ढंग से फिट किया जाता , तो फिल्म ज्यादा बेहतर बन पाती. डायरेक्टर साहब ने एक्स मिस श्रीलंका जैकलीन को हीरोइन बनाया और विलेन के तौर पर संजय दत्त को रिंग मास्टर के रोल में फिल्मी स्टाइल के साथ पेश किया , जो बार - बार किसी फिल्म का गाना गाता हुआ नजर आता है. ",neg
"बस मुश्किल यही है कि बॉलिवुड में किसी भी सब्जेक्ट पर फिल्म बने , बॉक्स ऑफिस में उसकी धूम जमाने की चाह में उसमें ऐसे चालू मसाले डाले जाते हैं कि कहानी कहां से कहां पहुंच जाती है. कुछ यही हाल करोड़ों के बजट और इंडस्ट्री के दो नामी और महंगे स्टार्स अमिताभ और संजय दत्त को लेकर बनी इस फिल्म के हैं. बेहतरीन स्पेशल इफेक्ट्स और गजब की फोटोग्राफी के बावजूद कमजोर स्क्रिप्ट की वजह से यह दर्शकों की कसौटी पर खरी नहीं उतर पाती. ",neg
"सिर्फ पैसे के दम पर अच्छी और दर्शकों को बांधें रखने वाली फिल्म कोई नहीं बना सकता. इसका जीता जागता उदाहरण है , 100 करोड़ से ज्यादा के बजट में बनी फिल्म ब्लू.",neg
उनके लिए कुछ बचा ही नहीं था.,neg
" इंटरवल के बाद जब पात्रों के खुद को पहचानने की बारी आती है , तो कहानी भटकने लगती है. सिर्फ दो घंटे से कम अवधि की फिल्म में भी दर्शक खुद को अंत तक बांध नहीं पाता. ",neg
"बेशक यंग डायरेक्टर सुपर्ण वर्मा ने एक नए सब्जेक्ट को चुना है , लेकिन फिल्म के पात्रों मेंटकराव और बेवजह इंटरवल व सभी पात्रों की पहचान छुपाना समझ से परे है. ",neg
 अगर डेविड फिल्म की स्क्रिप्ट कुछ और कसते तो इसे एक अच्छी कॉमिडी फिल्म बनाया जा सकता था. लेकिन कमजोर निर्देशन और बिखरी स्क्रिप्ट के चलते करीब दो घंटे की यह फिल्म अंत तक दर्शकों को बांध नहीं पाती.,neg
इस फिल्म का सबसे माइनस पॉइंट यही है फिल्म की रफ्तार इतनी सुस्त है कि दर्शक उकताने लगते हैं. स्टार्ट टू फिनिश फिल्म में कोई ऐसा ट्विस्ट नहीं है जो दर्शकों को बांधने का दम रखता हो.,neg
ऐसे में एक ट्रैक पर बीमार और बेबस हीरो की यह कहानी एंटरटेनमेंट की चाह में हॉल आए दर्शकों को निराश करती है. ,neg
 राजवीर और मेघा चटर्जी को लीड रोल में लिया. ऐक्टिंग के फील्ड में दोनों ही अनाड़ी खिलाड़ी साबित हुए. ऊपर से बिखरी स्क्रिप्ट और धीमी रफ्तार ने मूवी को कमजोर कर दिया. ,neg
"मेघा का काम देखकर यही कहा जा सकता है कि अगर कैमरा फेस करने से पहले वह ऐक्टिंग की एबीसी सीख लेतीं तो अच्छा रहता. कुछ यहीं हाल हीरो राजवीर का भी है , जो किसी तरह से कैमरे के सामने टिक पाए हैं. ",neg
"इस हॉट बैचलर पार्टी में ऐसा कुछ खास नहीं कि आप इसमें शामिल हो सकें. हां , अगर आप हॉट पार्टियों के शौकीन है तो इंटरवल के बाद फिल्म आपको कुछ जमेगी. फिल्म के कई डायलॉग डबल मीनिंग है तो वहीं इंटरवल के बाद कहानी डायरेक्टर के हाथों पूरी तरह निकल जाती है. ",neg
"विक्रम भट्ट ने इस फिल्म की कमान सहायक विशाल पांड्या को सौंपी और बस यहीं वह मात खा गए. विशाल ने कहानी को आगे तो बढ़ाया , लेकिन फिल्म की रफ्तार ऐसी नहीं रख पाए कि कहानी दर्शकों को आखिर तक बांध पाए. ",neg
"फिल्म के डाइरेक्टर ने कहानी में किरदार तो कई फिट किए , लेकिन उनका सही इस्तेमाल करना भूल गए. यह समझ नहीं आता कि प्रेम चोपड़ा जैसे सीनियर ऐक्टर ने ऐसी बेसिरपैर की भूमिका क्यों की. ",neg
अपार समर्थन देकर जनता ने करारा जवाब दे दिया है.,pos
करण जौहर अपने विषय के प्रति ईमानदार हैं,pos
राजेश्वरी के रूप में तब्बू का जवाब नहीं.तब्बू जब भी स्क्रीन पर आती हैं सभी पर हावी हो जाती हैं.वहीं शरमन जोशी और युविका की जोड़ी खूब जमी है. ,pos
"प्रीतम का संगीत दमदार है. फिल्म का टाइटिल सॉन्ग ' जिस दिन मेरा ब्याह होवेगा ,' पहले से ही टॉप टेन में शामिल है.श्रेयस तलपड़े कैमरामैन के रोल में फिट है",pos
"प्रीतम का संगीत दमदार है. फिल्म का टाइटिल सॉन्ग ' जिस दिन मेरा ब्याह होवेगा ,' पहले से ही टॉप टेन में शामिल है.श्रेयस तलपड़े कैमरामैन के रोल में फिट है",pos
श्रेयस ने अपने रोल को असरदार करने के लिए अच्छी खासी मेहनत की है.श्रेयस के सिवा फिल्म में बाकी सबने तो बस अपना रोल निभा भर दिया है.,pos
इस कसौटी पर करण काफी हद तक खरे भी उतरे हैं.,pos
रिजवान के रोल में शाहरुख बेजोड़ हैं.काजोल मंदिरा के रूप में लाजवाब रही हैं. शाहरुख और काजोल की ऑन स्क्रीन केमिस्ट्री गजब की है.लंबे अर्से बाद स्क्रीन पर नजर आईं जरीना वहाब छोटी सी भूमिका के बावजूद जमी हैं.,pos
फिल्म का म्यूजिक कहानी का सशक्त पक्ष है.इन गानों में ताजगी और संगीत में मेलडी के चलते दोनों गाने कहानी का अहम हिस्सा बने हैं. ,pos
इंटरवल  के  बाद  अश्वेत  बहुल  जॉर्जिया  की  दुर्दशा  को  करण  ने  बड़े  सहज  ढंग  से  कहानी  का  अहम  हिस्सा  बनाया  है.,pos
 स्लम  बस्ती  में  रहने  वाले  कैरम  चैंपियन  सूर्या  के  अंदर  छिपी  टीस  और  आक्रोश  को  समाए  युवक  के  रोल  में  सिद्धार्थ  खूब  जमे द्म  प्रिया  के  हिस्से  में  चंद  सीन  आए  और  पद्म  उनमें  जमी हैं. जाएद  के  रोल  में  अंकुर  विराल  पूरी  फिल्म  में  छाए  रहे. ,pos
 बतौर  डायरेक्टर  चंदन  प्रभावित  करते  हैं सिद्धार्थ  और  अंकुर  विराल  का  लाजवाब  अभिनय.,pos
इस फिल्म में के रविचंद्रन के छायांकन का महत्वपूर्ण योगदान है,pos
"यकीनन फरहान ने इस बार फिर साबित किया कि उनके अंदर भूमिका को जीवंत करने का जज्बा है. कार्तिक के करैक्टर को फरहान ने दो बिल्कुल अलग लुक में पेश किया है. फिल्म की शुरुआत में चश्मा पहने हुए , बॉस की डांट खाने वाले और बाद में बॉस के केबिन में जाकर बॉस से मनचाही टर्म्स मनवाने वाले कार्तिक के रूप में फरहान खूब जमे हैं. पिछली फिल्मों के मुकाबले दीपिका इस फिल्म में बिल्कुल अलग और फ्रेश लुक में नजर आईं. ",pos
"पूरी फिल्म गोविंदा और रणवीर पर टिकी है , लेकिन अपनी बिंदास और बोल्ड इमेज के चलते लारा सुष्मिता पर भारी पड़ी हैं. ",pos
"फिल्म में नौशीन पूरी तरह से छाई हुई हैं. इंटरवल तक वह काफी लो प्रोफाइल रहकर अपने रोल में फिट होने की कोशिश करती नजर आती है , तो इंटरवल के बाद उनका रोल सबसे ज्यादा उभरकर नजर आता है. ",pos
डायरेक्टर विशाल की यह पहली फिल्म है और उन्होंने कम पात्रों के बावजूद कहानी को कहीं बिखरने नहीं दिया.,pos
फिल्म में ऋषि कपूर की ऐक्टिंग का जवाब नहीं. अपनी खुद की भूमिका के साथ उन्होंने पूरा न्याय किया है. सत्तर के दशक में आई राज कपूर की फिल्म मेरा नाम जोकर में रूसी ऐक्ट्रिस का प्रसंग इस फिल्म में बहुत दमदार ढंग से फिट किया गया है. ,pos
"फिल्म उन लोगों की सोच पर करारा व्यंग्य करती है , जो जनता को सिर्फ वोट हासिल करने और सत्ता प्राप्ति का एक जरिया समझते हैं.",pos
"किसान की कहानी के कई दृश्य दिल को छूते है , वहीं पंजाब के छोटे से गांव की रिअल लोकेशन पर फिल्माई फटॉग्रफी बेहतरीन है. सुहेल की तारीफ करनी चाहिए कि उन्होंने किसान जैसे सब्जेक्ट पर फिल्म बनाई. ",pos
"फिल्म में अपने किरदार वीर प्रताप सिंह की रोमैंटिक और सपनों की दुनिया में रहने वाले प्ले ब्वॉय को उन्होंने काफी हद तक जीवंत कर दिखाया है. फिल्म के क्लाइमेक्स सीन फिल्म की जान है , जिसमें संध्या की शादी के मौके पर जाकर उसने अपने प्यार का इजहार किया है. ",pos
इस फिल्म के डाइरेक्टर की कैमरे पर जबर्दस्त पकड़ और न्यू स्टार्स से काम लेने की कला राम गोपाल वर्मा से काफी हद तक मिलती है. ,pos
"निर्देशक ने फिल्म की रफ्तार कहीं सुस्त नहीं पड़ने दी है. रियान के रोल में वीजे रणवीर सिंह पूरी तरह से फिट हैं. वहीं महेश मांजरेकर और सुशांत सिंह जब भी स्क्रीन पर आते हैं , दर्शक सहम जाते हैं. ",pos
दोनों नाटकीय दृश्यों में एक-दूसरे के पूरक के रूप परफार्म करते हैं और अंतिम प्रभाव बढ़ा देते हैं. ,pos
इंटरवल के बाद जावेद और राजपाल की दमदार एंट्री के बाद फिल्म कुछ दिलचस्प बनती है. ,pos
आंखों की रोशनी न होने के बावजूद फिल्म में अपने हैरतअंगेज ऐक्शन स्टंट दृश्यों को बिना किसी डुप्लिकेट का सहारा लिए खुद निभाया बल्कि ऐक्टिंग की एबीसी ना जानते हुए अपनी भूमिका के साथ काफी हद तक इंसाफ करने की कोशिश जरूर की है. ,pos
"वहीं फिल्म के हीरो इमरान ने हेलिकॉप्टर से चलती ट्रेन में छलांग लगाने वाले बेहद खतरनाक सीन को बिना किसी डुप्लिकेट के किया. यही नहीं फिल्म के सारे स्टंट संजय , और इमरान के हिस्से में रहे है बल्कि श्रुति हासन और चित्राशी ने भी अंडर वॉटर कई खतरनाक दृश्यों को बिना किसी डुप्लिकेट के शूट किया. ",pos
"हां , रॉक ऑन के बाद एक बार फिर सुहाना ने अपनी ऐक्टिंग का लोहा मनवाया. फिल्म का म्यूजिक रिलीस से पहले ही टीनएजर्स की जुबां पर है. फिल्म के दो गाने कई म्यूजिक चार्ट में टॉप फाइव पर जगह बनाए हुए है.",pos
"फिल्म में अक्षय - करीना की जोड़ी के अलावा आधा दर्जन और कलाकार हैं , जिन्हें शायद इस छोटी सी लव स्टोरी को लंबा करने के मकसद से ही फिट किया गया. फिल्म में अक्षय हॉलिवुड फिल्मों के स्टंट मैन के रोल में हैं और निश्चित तौर पर उनके एक्शन सीन पिछली फिल्मों के मुकाबले बेहतरीन हैं. हॉलिवुड के युनिवर्सल और कोडक स्टूडियो के अलावा लॉस एंजिल्स , कैलफॉर्निया और वेनिस शहर की आउटडोर लोकेशन में कैमरामैन विकास सिवरमन की सिनेमेटोग्रफी का जवाब नहीं. ",pos
दमदार स्क्रिप्ट और निर्देशन से सजी यह दिल को छूने वाली कहानी आने वाली पीढ़ी के लिए इन्वाइरन्मंट को सहेजने का मेसिज पेश करती है. ,pos
मिथुन पूरी फिल्म में दमदार लगे हैं. बच्चों ने अपना रोल दिल से निभाया है. सीमा बिश्वास अपनी छोटी सी भूमिका में जमी है. इस फिल्म में चालू मसाले चाहे न हो लेकिन एक अच्छी फिल्म देखने वालों की कसौटी पर यह खरी उतरने का दम रखती है. पूरी फिल्म बंधी हुई है और दिलचस्प है,pos
अनुभव की कहानी बेहद संवेदनात्मक तरीके से बुनी गई है. फिल्म में इस तरह के अनेक नाटकीय और भावनात्मक प्रसंग हैं. इसे गुल पनाग और संजय सूरी ने बहुत प्रभावी ढंग से निभाया है. गुल और संजय के करियर की यह सबसे अच्छी फिल्म है. राज जुत्शी ने भी यादगार अभिनय किया है. जैकी श्रॉफ का अंदाज भी नया है.,pos
उन्होंने स्लम की जिंदगी को उसकी धड़कनों के साथ कैमरे में कैद किया है. ,pos
अंकुर में नसीरूद्दीन शाह जैसी स्वाभाविकता और खुलापन है,pos
 फिल्म के किरदार थोपे हुए नहीं लगते.,pos
 स्ट्राइकर में परिवेश और चरित्रों का सुंदर संतुलन है.,pos
उन्होंने जलील के किरदार को संयत तरीके से निभाया है. ,pos
हिंदी फिल्मों में पहली बार आ रही पद्मप्रिया अच्छी लगी हैं.,pos
फिल्म का बैकग्राउंड स्कोर और गीत-संगीत उल्लेखनीय है. ,pos
खैर विपुल का दांव सटीक बैठा,pos
स्वानंद किरकिरे और विशाल भारद्वाज ने अपने संगीत से फिल्म के मूल भाव को गहराई दी है.,pos
अभिषेक चौबे की पहली फिल्म इश्किया मनोरंजक फिल्म है.,pos
 पुरबिया और भोपाली लहजे से फिल्म की भाषा कथ्य के अनुकूल हो गई है.,pos
"यह नए किस्म का चरित्रांकन है, जहां औरत पवित्रता की मू‌िर्त्त भर नहीं है",pos
 वह अपनी आजाद जिंदगी के राह पर मनपसंद व्यक्तियों के साथ निकल जाती है,pos
अभिषेक चौबे और विशाल भारद्वाज ने फिल्म की चुस्त पटकथा में रोमांच बनाए रखा है. ,pos
इस फिल्म की विशेषता है कि अगले दृश्यों और प्रसंगों का अनुमान नहीं हो पाता.,pos
संवादों में धार और चुटीलापन है. ,pos
"नसीरुद्दीन शाह, अरशद वारसी और विद्या बालन ने मिल कर फिल्म को प्रभावशाली बना दिया है.",pos
अरशद वारसी और नसीरुद्दीन शाह ने भरपूर साथ दिया है. ,pos
फिल्म देश विदेश में जोरदार कमाई कर रही है. ,pos
विशाल भारद्वाज और गुलजार की जोड़ी हो तो गीत-संगीत लोकप्रिय होने के साथ फिल्म के लिए उपयोगी और सुंदर भी होते हैं.,pos
अमिताभ बच्चन ने बार-बार सिद्ध किया है कि वे क्यों अमिताभ बच्चन हैं ,pos
मिथुन चक्रवर्ती और पुरू राज कुमार अपनी भूमिकाओं से प्रभावित करते हैं.,pos
राजपाल यादव का काम भी बेहतरीन है.,pos
 स्क्रिप्ट की बंदिशों के बावजूद उनका काम लाजवाब है. ,pos
साथ ही भारतीय कामकाझी महिला के रोल को उन्होंने बहुत ही संजीदगी से उभारा है. ,pos
" ऐसे में लव गुरू युवाओं को ऐसे कारगर टिप्स देता है, जिससे बिगड़े रिश्ते भी बन जाते हैं.",pos
अपनी हर फिल्म का तरह इस फिल्म में भी भट्ट साहब बॉलीवुड के सामने कई नये चेहरे लाने वाले वादे में खरे उतरे. ,pos
जन्नत की पूरी नई टीम वाकई तारीफ के काबिल है.,pos
फिल्म की कहानी उन्होंने बड़ी ही चालाकी से कोच से सट्टेबाज की तरफ घुमा दी.,pos
फिल्म शुरू से लेकर क्लाईमेक्स तक सरपट दौड़ती है और दर्शकों को बांधे रखने में कामयाब रहती है.,pos
पूरी फिल्म में इमरान का काम सबसे शानदार है.,pos
वह दिन दूर नहीं जब वह एक फिल्म के लिए सात से आठ करोड़ मेहनताना मांगकर खान तिकड़ी को चौंका दें.,pos
सीबीआई इंस्पेक्टर का रोल कर रहे समीर कोचर ने भी अपनी पर्सनॉल्टी से दर्शकों का दिल जीतने में कामयाब रहे हैं. ,pos
 फिल्म की पैकेजिंग और संगीत इसकी जान है.,pos
जन्नत के संगीतकार प्रीतम को तो जैसे युवाओं की पसंद का पासवर्ड मिल गया हो,pos
 फिल्म में सिनेमैटोग्राफी बहुत ही शानदार है.,pos
" द.अफ्रीकी शहर जोहांसबर्ग से समुद्री किनारों से लेकर, गगनचुम्बी बिल्डिगों और वहां के मैदानों की हरी घास को बहुत ही मास्टरी से दिखाया गया है.",pos
शाहरुख खान से मिलना किसी लाइव वायर को छू देने की तरह है.,pos
 उनकी मौजूदगी से ऊर्जा का संचार होता है ,pos
 अगर वे बातें कर रहे हों तो हर मामले को रोशन कर देते हैं. ,pos
इस फिल्म को सलमान और अजय देवगन का लाजवाब अभिनय ने यादगार बना दिया,pos
यह उस दौर की एक खूबसूरत और भव्य फिल्म थी. ,pos
दरअसल भारतीय पुरा कथाओं का स्वरूप साइंस फिक्शन की फैंटेसी से काफी कुछ मेल खाता है. ,pos
बागबान व्यावसायिक शैली में बनी एक ऐसी फिल्म थी जिसका विषय इससे पहले भी सफल रुप में अवतार जैसी कई फिल्मों में दोहराया जा चुका था.,pos
मगर इस फिल्म का एक पहलू ऐसा है जो इससे पहले किसी फिल्म में नहीं था और उसने बागबान को सफल फिल्मों की कतार में लाकर खड़ा कर दिया,pos
आप को यह जानकर खुशी होगी ,pos
महारानी गायत्री देवी के साथ लीला नायडू को भी वोग पत्रिका ने दुनिया की दस सुन्दर महिलाओं की अपनी सूची में रखा था .,pos
 लीला नायडू के अभिनय की अच्छी चर्चा हुई और फिल्म को राष्ट्रीय पुरस्कार भी मिला.,pos
केदार शिंदे की फिल्म की शुरूआत अच्छी है,pos
तब्बू का अभिनय फिल्म के लिए उचित है.,pos
. इस फिल्म में काजोल का जरूरी योगदान है. ,pos
" फिल्म का संगीत थोड़ा तेज और लाउड है, लेकिन ये कहानी की मांग के अनुसार फिट बैठता है.",pos
इम्तियाज़ अली ने एक प्रेम कहानी से ऐसा ही घनघोर प्रेम किया है.,pos
तमाम बातों के बावजूद नायिका का भिड़ जाने का अंदाज.. याद रहेगा. ,pos
अनुराग में ढेरों खूबियां हैं,pos
"बड़े अर्थों में ‘स्‍लमडॉग मिलिनेयर’ भी, एक बड़े शहरी समुदाय के मन को भा रही है.",pos
यह बात तब और दिलचस्‍प लगती है जब यह भेद किसी फ़ि‍ल्‍मकार की पहली ही फ़ि‍ल्‍म में दिखे.,pos
"तीन शब्द ही सही, लेकिन इस टिप्पणी को पढ कर बढा अच्छा लगा.",pos
लिखते रहें डॉ अरविंद! ,pos
यह फिल्म आज तक की सब से बेहतरीन फिल्म है.,pos
रामू ने हर बार कुछ ऐसा किया जो मीडिया में छाया रहा.,pos
 विजय हर्षवर्धन मलिक के रोल में अमिताभ बच्चन छाए हुए हैं. ,pos
अपूर्व ने फॉर्मुला फिल्म में भी नयापन का छौंका लगाया है. ,pos
अमिताभ की डायलॉग डिलिवरी का जवाब नहीं.,pos
क्लाइमैक्स में अपने शो में दर्शकों से अपनी भूल के दृश्य में उनका जवाब नहीं.,pos
इस रोल के लिए बिग बी को छोड़कर और किसी के बारे में सोचा तक नहीं जा सकता.,pos
 बिग बी के बेटे के रोल में सुदीप का जवाब नहीं,pos
रामू ने कहानी की रफ्तार कहीं थमने नहीं दी. ,pos
यंग डायरेक्टर चौबे की तारीफ करनी होगी कि उन्होंने बतौर डायरेक्टर अपनी पहली फिल्म के पात्रों में सही किरदारों का चयन किया है. ,pos
विद्या ने ऐक्टिंग भी अच्छी की है,pos
दिल को छूता सुरीला म्यूजिक फिल्म का प्लस पॉइंट है.,pos
ऐसे में सलमान की इस मेगा बजट फिल्म में हर ऐसा मसाला मौजूद है जो फ्रंट क्लास और मसाला फिल्मों के शौकीनों को पसंद है. ,pos
जांबाज पिंडारी योद्धा के रोल में सलमान खूब खूब जमे हैं ,pos
कहानी के हिसाब से लोकेशन एकदम फिट बैठती है,pos
एक्शन दृश्यों में सलमान ने खूब मेहनत की है.,pos
 स्टार्ट टू एंड मिथुन फिल्म में छाए हुए हैं.,pos
 ' दे ताली ' गाने का फिल्मांकन बहुत अच्छा बन पड़ा है. ,pos
गदर के बाद अनिल शर्मा ने एकबार फिर साबित किया कि एक्शन दृश्यों में उनका जवाब नहीं. ,pos
शाहिद और जेनेलिया के बीच गजब की केमिस्ट्री है. ,pos
श्यामक डावर के ग्रुप से जुड़े रहे शाहिद ने साबित किया है कि डांस में उनका कोई जवाब नहीं. ,pos
 स्कूल प्रिंसिपल के रोल में सतीश कौशिक जब भी आए दर्शकों को कुछ गुदगुदा गए.,pos
शाहरुख खान पर फिल्माया आइटम सॉन्ग और टाइटिल सॉन्ग ' दूल्हा मिल गया ' अच्छे बन पड़े हैं. ,pos
कम बजट में डायरेक्टर ने एक मजेदार फिल्म बनाई है. सिर्फ एक रात की पार्टी की कहानी में सौरभ ने हर पात्र से बेहतरीन काम लिया है. इसे सशक्त निर्देशन का कमाल ही कहा जा सकता है,pos
" स्क्रिप्ट में कई ऐसे मजेदार प्रसंग हैं, जो कहानी को और दिलचस्प व मजेदार बनाते हैं. सौरभ और रजत की लिखी इस स्क्रिप्ट की सबसे बड़ी खासियत यही है",pos
 इस फिल्म में काजोल का जरूरी योगदान है.,pos
"नेहा धूपिया इस फिल्म में अपनी पिछली फिल्मों के मुकाबले अलग लुक और रोल में नजर आई हैं. वहीं, 'भेजा फ्राई' के बाद रजत और विनय के बीच की केमिस्ट्री गजब की है. अनुराधा मेनन अपने रोल में जमी हैं",pos
इस स्क्रिप्ट में भले ही नया कहने को कुछ ना हो लेकिन मां - बेटे के बीच की बेहतरीन केमिस्ट्री और फ्लैश बैक के सहारे चलते घटनाक्रम पर डायरेक्टर की अच्छी पकड़ के चलते उलझी स्क्रिप्ट भी दर्शकों को कुछ हद तक बांधे रखने में कामयाब है. ,pos
"ओम पुरी और गोविंद नामदेव का दमदार अभिनय , लंबे अर्से बाद पद्मिनी कोल्हापुरी की मां के रोल में दमदार वापसी से ऐसा लगता है बॉलिवुड को एक खूबसूरत मां मिल गई है.",pos
 अब तक अपनी सेक्सी और हॉट इमेज से दर्शकों में अपनी पहचान बनाने वाली सेलिना को इस फिल्म के जरिए करियर में शायद पहली बार इतनी फुटेज मिली कि पूरी फिल्म उन्हीं के इर्दगिर्द टिकी रही. पेज थ्री पार्टियों की शौकीन सोनम के रोल में सेलिना खूब जमी हैं.,pos
"मूवी की स्क्रिप्ट और दिल को छूते डायलॉग 3 इडियट्स की जान है. कई संवाद ऐसे हैं , जो हमारी व्यवस्था पर सटीक कमेंट कसते है. वहीं , कई डायलॉग स्टूडेंट्स के लिए मेसेज हैं और पैरंट्स के लिए एक सही सोच. बेशक अभिजीत जोशी और हिरानी की स्क्रिप्ट फिल्म का बेहद मजबूत पक्ष है. ",pos
"इस पूरी फिल्म में आमिर छाए हुए हैं. अपने असरदार अभिनय से दर्शकों को आखिर तक बांधने में वह पूरी तरह कामयाब रहे हैं. वहीं , शरमन और माधवन का जवाब नहीं . प्रिंसिपल वीरु के रोल में बोमन ईरानी कमाल कर गए हैं. ",pos
"राज कुमार हिरानी ने इस मूवी में भी अपने डायरेक्शन का जलवा दिखा दिया. उन्होंने साबित कर दिया कि उनके पिटारे से हर बार कुछ अलग और नया निकलता है. कहानी पर हिरानी की शुरू से आखिर तक पकड़ है. आमिर के रहते शरमन , माधवन , बोमन से हिरानी ने बेहतरीन काम लिया और हर एक की मौजूदगी को फिल्म का अहम हिस्सा बनाया. एक पल भी कहानी की गति को उन्होंने सुस्त नहीं पड़ने दिया. ",pos
गीतकार सुब्रत सिन्हा के लिखे गानों में नयापन और बोलों में ताजगी का एहसास लगता है. फिल्म के पांच गीत म्यूजिक चार्ट में लंबे अर्से से टॉप फाइव पर हैं. ,pos
"आपका सुरूर और कर्ज के मुकाबले हिमेश इस बार रोल में जमे है. फिल्म में उनकी एक्टिंग देखकर लगता है रेडियो जॉकी की भूमिका के लिए उन्होंने अच्छी खासी तैयारी की है. आरजे की लाइफ स्टाइल , रेडियो पर अपने शो को हिमेश ने दमदार अंदाज में पेश किया है. सोनल सहगल और शहनाज अपनी भूमिकाओं में ठीकठाक रहीं. छोटी सी भूमिका के बावजूद परेश रावल खूब जमे और हंसाने में कामयाब रहे. ",pos
अगर आप हल्की - फुलकी और साफ - सुथरी टाइम पास फिल्म फैमिली के साथ देखना चाहते है तो बेहिचक जाएं. ,pos
